qid,self_confidence,perceived_confidence,flipped
44,0.7638340167790758,5.7174394333539555e-05,1
45,0.8701412302021199,0.1177607993166221,0
45,0.8701412302021199,0.0075281978291659776,0
45,0.8701412302021199,0.004566082795771255,0
46,0.999998137537802,1.7603429545652396e-06,0
46,0.999998137537802,1.5229950695859287e-08,0
46,0.999998137537802,1.18610975280741e-08,0
47,0.66144072519495,0.3124424938258787,0
47,0.66144072519495,0.02564684167574476,1
47,0.66144072519495,0.0004697382907694792,0
48,0.7201108025742997,0.2649139596325522,1
48,0.7201108025742997,0.01318929099211334,1
48,0.7201108025742997,0.0017849764321077634,0
49,0.7723835785377978,0.22129160686212218,1
49,0.7723835785377978,0.005897220867983654,0
49,0.7723835785377978,0.0004271932468540534,0
50,0.6750571494805109,0.3188744186032848,1
50,0.6750571494805109,0.005840390094450167,1
50,0.6750571494805109,0.00022645649934054132,1
51,0.7295991806217307,0.2684045468453432,1
51,0.7295991806217307,0.0014084577979948801,0
51,0.7295991806217307,0.0005871325623040903,1
52,0.5974994991384247,0.36240178699122594,1
52,0.5974994991384247,0.038196867328709146,0
52,0.5974994991384247,0.001901710045132671,1
53,0.9856102349686645,0.014058973284923313,1
53,0.9856102349686645,0.00033063551837051136,0
53,0.9856102349686645,1.613816238565453e-07,0
54,0.9596318237556278,0.03720896155840814,0
54,0.9596318237556278,0.003054298286520006,1
54,0.9596318237556278,0.00010451234012726041,0
55,0.9995483374145506,0.00043054807632122684,0
55,0.9995483374145506,1.30014191428525e-05,0
55,0.9995483374145506,4.7829548087082705e-06,0
56,0.46557985506048954,0.36259395570338043,1
56,0.46557985506048954,0.17127725690033402,1
56,0.46557985506048954,0.0005451380291267492,1
57,1.0,9.736200313009565e-10,0
57,1.0,7.582560427911907e-10,0
57,1.0,2.020683909022217e-11,0
58,0.9474579870557005,0.04717115381995846,1
58,0.9474579870557005,0.004387600778041074,0
58,0.9474579870557005,0.0009790060642716801,0
59,0.49676074312777035,0.3868776557470405,1
59,0.49676074312777035,0.11084231077626877,1
59,0.49676074312777035,0.005518512388954076,1
60,0.951927259690566,0.0473936712671063,0
60,0.951927259690566,0.0006760342515810764,1
60,0.951927259690566,2.7627974707849746e-06,0
61,0.46514342987850643,0.3622540674298999,0
61,0.46514342987850643,0.17111670504827292,1
61,0.46514342987850643,0.0014804495762399512,1
62,0.4641646422050588,0.3614918083699485,1
62,0.4641646422050588,0.17075663936382804,1
62,0.4641646422050588,0.0035439401425931107,1
63,0.6941563852689446,0.1548872346451131,1
63,0.6941563852689446,0.09394385661036589,1
63,0.6941563852689446,0.056979829325834265,0
64,0.9812174103273261,0.017971620043196485,0
64,0.9812174103273261,0.0007896178769430223,0
64,0.9812174103273261,1.126329946620109e-05,1
65,0.9999832372181827,1.6701414089010932e-05,0
65,0.9999832372181827,3.6534194980805917e-08,0
65,0.9999832372181827,2.0611182406953487e-09,0
66,0.8777076004115666,0.11878481909084854,1
66,0.8777076004115666,0.0031655082060334,1
66,0.8777076004115666,0.0003336421102601387,1
67,0.9171391121100957,0.07528336275548098,1
67,0.9171391121100957,0.007002441863249712,1
67,0.9171391121100957,0.0005747954307087839,0
68,0.9171592634939332,0.07528501407721017,1
68,0.9171592634939332,0.004247290869356663,1
68,0.9171592634939332,0.003307793454986997,1
69,0.42275969256930007,0.2564166999503409,1
69,0.42275969256930007,0.19969752671391094,0
69,0.42275969256930007,0.12112267262076964,0
70,0.45478026106527436,0.354183202332089,0
70,0.45478026106527436,0.10147518643544677,1
70,0.45478026106527436,0.08955153771847613,1
71,0.7280451596438628,0.267832838495317,1
71,0.7280451596438628,0.0023172078078154052,1
71,0.7280451596438628,0.001804643255265811,0
72,0.999989435724597,1.0129987330277146e-05,0
72,0.999989435724597,3.0589911147560753e-07,0
72,0.999989435724597,9.237343948353593e-09,0
73,0.49402194476698885,0.29963943821213707,0
73,0.49402194476698885,0.16038543373805622,1
73,0.49402194476698885,0.045951196112455274,0
74,0.6927846528029612,0.1984861203038223,0
74,0.6927846528029612,0.06443900869302215,0
74,0.6927846528029612,0.04428823981063238,0
75,0.9840631342720684,0.014036908166497492,1
75,0.9840631342720684,0.0018996889424792596,1
75,0.9840631342720684,2.656554688640762e-07,1
76,0.9603718716444976,0.01758982204095927,1
76,0.9603718716444976,0.01758982204095927,0
76,0.9603718716444976,0.004447403495113562,1
77,0.9999847868414117,1.0129939026848598e-05,0
77,0.9999847868414117,4.785044377589141e-06,0
77,0.9999847868414117,1.637352146389176e-07,0
78,0.671789086856717,0.31733070458473334,0
78,0.671789086856717,0.009582555815689937,0
78,0.671789086856717,0.0012968579054470479,0
79,0.851518610215596,0.08974939987934995,0
79,0.851518610215596,0.033016959073087576,1
79,0.851518610215596,0.02571363358075713,1
80,0.6222136553513593,0.37739165886246906,0
80,0.6222136553513593,0.0003899579796778182,0
80,0.6222136553513593,4.332039780622816e-06,0
81,0.545667970802332,0.3309643543147924,1
81,0.545667970802332,0.12175498171299305,1
81,0.545667970802332,0.0015326693939449224,1
82,0.9766555316864329,0.022968735342371448,1
82,0.9766555316864329,0.00025515954057142576,0
82,0.9766555316864329,0.00012052883257870546,1
83,0.996581007353565,0.0024702778507905035,0
83,0.996581007353565,0.0009087644352870019,0
83,0.996581007353565,3.992832267251833e-05,0
84,0.7663059473090509,0.21955031668031613,1
84,0.7663059473090509,0.014035382172627944,1
84,0.7663059473090509,0.00010716151638430255,1
85,0.9859363206911979,0.014063626520379485,1
85,0.9859363206911979,1.0320186855051511e-08,0
85,0.9859363206911979,7.092953780596424e-09,1
86,0.9999998063873693,1.2751905914873347e-07,0
86,0.9999998063873693,3.850741922767617e-09,0
86,0.9999998063873693,8.592166619174109e-10,0
87,1.0,1.4166087866431961e-09,0
87,1.0,1.0815941557285693e-11,0
87,1.0,1.0815941557285693e-11,0
88,0.6841791188092936,0.19602059360857152,1
88,0.6841791188092936,0.0636385769543802,1
88,0.6841791188092936,0.05616084704713194,1
89,0.7918832289356903,0.1766930316912763,1
89,0.7918832289356903,0.018623310745816954,0
89,0.7918832289356903,0.012799601811192695,0
90,0.9947781515296097,0.005220115911859423,0
90,0.9947781515296097,1.2035492334555063e-06,0
90,0.9947781515296097,4.427610194259294e-07,0
91,0.9399046242924317,0.060086090130927874,1
91,0.9399046242924317,6.543905281936457e-06,1
91,0.9399046242924317,2.124494995940008e-06,0
92,0.9598460489485532,0.022573412917290925,1
92,0.9598460489485532,0.017580195848025153,1
92,0.9598460489485532,9.532409738419693e-08,1
93,0.4596209697643597,0.35795319250419405,0
93,0.4596209697643597,0.10255530670387064,0
93,0.4596209697643597,0.07987015316910255,1
94,0.980588166125174,0.010893349913922105,0
94,0.980588166125174,0.008483749443233355,0
94,0.980588166125174,3.467114491569151e-05,0
95,0.833925896848517,0.14491459595960737,0
95,0.833925896848517,0.011895315827959286,1
95,0.833925896848517,0.009264081281696368,1
96,1.0,2.9989608248573072e-09,0
96,1.0,2.646573638909117e-09,0
96,1.0,2.335593038799337e-09,0
97,0.7684489675005387,0.17146414118429076,1
97,0.7684489675005387,0.049125304795004515,1
97,0.7684489675005387,0.010961337126249785,0
98,0.7018891689782605,0.25821057985746015,1
98,0.7018891689782605,0.021195215092275725,0
98,0.7018891689782605,0.018704711668547598,1
99,0.8947216299832069,0.09430297583552372,0
99,0.8947216299832069,0.006831283028427238,1
99,0.8947216299832069,0.0041433826019156884,0
100,0.9999976607241555,1.994729895832688e-06,0
100,0.9999976607241555,2.3823651234966232e-07,0
100,0.9999976607241555,1.5229950695859287e-08,0
101,0.6118591151369182,0.2890217723668735,0
101,0.6118591151369182,0.08280613405140301,1
101,0.6118591151369182,0.01630549068571244,0
102,0.629925848994476,0.18047677202451812,0
102,0.629925848994476,0.18047677202451812,0
102,0.629925848994476,0.008985411529884873,1
103,0.954535894789204,0.037011373994664,1
103,0.954535894789204,0.008258351837798062,1
103,0.954535894789204,0.0001942179123211359,1
104,0.542902723555884,0.25644910328535825,1
104,0.542902723555884,0.1997227624565966,1
104,0.542902723555884,0.0009248998821732637,1
105,0.6022627772402566,0.3652908178268655,0
105,0.6022627772402566,0.02998489627864112,0
105,0.6022627772402566,0.0024613101697700045,0
106,1.0,1.9555681087850496e-08,0
106,1.0,2.061153622438558e-09,0
106,1.0,9.736200313009565e-10,0
107,0.923324457901692,0.07579108403283454,0
107,0.923324457901692,0.0004506703667900514,0
107,0.923324457901692,0.00016579228363131283,1
108,0.8631659122115655,0.07085297166029114,1
108,0.8631659122115655,0.042974499643716906,1
108,0.8631659122115655,0.023002592069184747,1
109,0.49643218917857945,0.49643218917857945,1
109,0.49643218917857945,0.0037903067635732483,0
109,0.49643218917857945,0.0033449339786988342,1
110,0.5034815913163534,0.30537702173427433,0
110,0.5034815913163534,0.1442498910429371,0
110,0.5034815913163534,0.04683107746056284,1
111,0.6130871665203108,0.3718561635709132,1
111,0.6130871665203108,0.012724216683146826,1
111,0.6130871665203108,0.002211137310348367,1
112,0.9999832372181827,1.6701414089010932e-05,0
112,0.9999832372181827,4.6910834933580506e-08,1
112,0.9999832372181827,1.7257531740251372e-08,0
113,0.98775234815729,0.006655422257296323,1
113,0.98775234815729,0.0031437988687148866,0
113,0.98775234815729,0.0024483930207741507,0
114,0.5866196639620349,0.35580281178329637,1
114,0.5866196639620349,0.037501340458890406,1
114,0.5866196639620349,0.020073021065402683,1
115,0.9999005146832811,9.610211997584463e-05,1
115,0.9999005146832811,2.9020325646082343e-06,0
115,0.9999005146832811,4.450411077283985e-07,0
116,0.9999996871837232,2.382369667501818e-07,0
116,0.9999996871837232,3.850741922767617e-09,1
116,0.9999996871837232,1.4166087866431961e-09,1
117,0.7611007704002122,0.16982453678849266,1
117,0.7611007704002122,0.05513395488637298,1
117,0.7611007704002122,0.013940050192154234,1
118,1.0,9.736200313009565e-10,0
118,1.0,1.0815941557285693e-11,0
118,1.0,4.508755242294825e-12,0
119,0.9966486157111133,0.0031721143260655072,0
119,0.9966486157111133,0.00015793027282250406,0
119,0.9966486157111133,2.1373538204069104e-05,0
120,0.9997215412836996,0.00020341171647225248,0
120,0.9997215412836996,7.48309885835361e-05,0
120,0.9997215412836996,1.2748355349038853e-07,0
121,0.5217606235058317,0.3164638340497809,1
121,0.5217606235058317,0.14948693035729957,0
121,0.5217606235058317,0.012270631547122903,1
122,0.8772735418585051,0.06354948506569064,1
122,0.8772735418585051,0.03854471110129149,1
122,0.8772735418585051,0.020631497125929064,1
123,0.932884571801121,0.059637318982642,0
123,0.932884571801121,0.007122662025566117,1
123,0.932884571801121,0.0003546164612280485,0
124,0.9820136589870647,0.017986211314027313,1
124,0.9820136589870647,5.220172327927296e-08,1
124,0.9820136589870647,1.694741826297377e-08,1
125,0.9781835745164166,0.010866636991755947,1
125,0.9781835745164166,0.010866636991755947,0
125,0.9781835745164166,8.296783683634374e-05,1
126,0.7053043956203744,0.25946697145114805,0
126,0.7053043956203744,0.03511503607188722,0
126,0.7053043956203744,0.0001117634624783469,1
127,0.7367220353959976,0.12802309331760092,1
127,0.7367220353959976,0.12802309331760092,1
127,0.7367220353959976,0.007222566970316519,0
128,0.9946131345507832,0.00406475580105472,0
128,0.9946131345507832,0.0007063486447123516,0
128,0.9946131345507832,0.000550104877623405,0
129,0.9370085489255127,0.0466509139002731,1
129,0.9370085489255127,0.00918610741577046,0
129,0.9370085489255127,0.0071541476487800735,1
130,0.7542429972192753,0.21609423026141938,0
130,0.7542429972192753,0.0292451773445236,0
130,0.7542429972192753,0.0004171600503524503,0
131,0.9233633749405382,0.07579428249077544,0
131,0.9233633749405382,0.0008419984218085838,1
131,0.9233633749405382,3.2006782998955915e-07,0
132,0.9707790260075366,0.020147875906461565,1
132,0.9707790260075366,0.005094180800513932,0
132,0.9707790260075366,0.003967351996547567,1
133,0.6915428628992417,0.2544043867857888,0
133,0.6915428628992417,0.03038427105390138,1
133,0.6915428628992417,0.023663294089832216,1
134,0.9987161839333787,0.0005523743345040666,0
134,0.9987161839333787,0.0003796409579839432,0
134,0.9987161839333787,0.0002956646753638733,0
135,0.9943521034527553,0.0052178811379356696,1
135,0.9943521034527553,0.0004283097660271169,0
135,0.9943521034527553,1.5447262129489226e-06,1
136,0.8074081892461022,0.18015711320253608,1
136,0.8074081892461022,0.010163770042647817,1
136,0.8074081892461022,0.002267843637327821,0
137,1.0,2.061153622438558e-09,0
137,1.0,3.775134544279098e-11,0
137,1.0,6.560200168153779e-12,0
138,0.9998763263659391,0.0001233945049762016,0
138,0.9998763263659391,1.8551613497928757e-07,0
138,0.9998763263659391,1.0466104151193076e-08,0
139,0.505151581538421,0.2703881571528824,1
139,0.505151581538421,0.2105785085238989,1
139,0.505151581538421,0.01346183527080702,1
140,0.5575994020280054,0.4342588509395577,0
140,0.5575994020280054,0.004824179784245097,1
140,0.5575994020280054,0.003315607044671801,1
141,0.9888575690338611,0.01098521285582518,1
141,0.9888575690338611,0.00015669572043396028,1
141,0.9888575690338611,3.024939016409194e-07,1
142,0.9980683518023405,0.0019267250653760375,0
142,0.9980683518023405,4.77587622695319e-06,0
142,0.9980683518023405,1.442189656028413e-07,0
143,0.9901014022038738,0.007559518534023706,1
143,0.9901014022038738,0.0013136473462440272,1
143,0.9901014022038738,0.0010230695819345213,1
144,0.6776463545518321,0.3200974629375164,1
144,0.6776463545518321,0.0019033693167810335,0
144,0.6776463545518321,0.0003307559920196197,0
145,0.7176313380700866,0.2640018234842052,0
145,0.7176313380700866,0.01687706790620895,1
145,0.7176313380700866,0.0013853540958566083,1
146,0.5472470640480177,0.42619644201412343,1
146,0.5472470640480177,0.016525432374773396,1
146,0.5472470640480177,0.010023181400307817,1
147,0.6786036070097476,0.2496443231636515,1
147,0.6786036070097476,0.07152428756894161,0
147,0.6786036070097476,0.00022764612895846245,1
148,0.939912309935439,0.06008657720466995,0
148,0.939912309935439,1.003548033982393e-06,0
148,0.939912309935439,3.030455366554096e-08,0
149,0.8618036492798841,0.11663243227984585,0
149,0.8618036492798841,0.020267677691485804,0
149,0.8618036492798841,0.0012956692864435878,0
150,0.698411817907724,0.25693135693657565,1
150,0.698411817907724,0.04464797509094263,1
150,0.698411817907724,2.949287918728966e-06,1
151,0.8787531845743507,0.11892630758516494,1
151,0.8787531845743507,0.001696393073779963,0
151,0.8787531845743507,0.0006240681359892781,0
152,0.45485635682456066,0.27588432617928577,1
152,0.45485635682456066,0.21485892926555464,0
152,0.45485635682456066,0.05432484483054345,1
153,0.895542428271267,0.0943894873476308,1
153,0.895542428271267,0.006837549899850802,0
153,0.895542428271267,0.0032298298753871933,0
154,0.7077104544815903,0.26035211098767935,1
154,0.7077104544815903,0.031094625409764973,1
154,0.7077104544815903,0.0006453483618103916,1
155,0.998483911979704,0.0015011597606721609,0
155,0.998483911979704,1.471685244728672e-05,0
155,0.998483911979704,9.916146635087771e-08,0
156,1.0,4.944450501938644e-09,0
156,1.0,4.944450501938644e-09,0
156,1.0,4.058652126475693e-10,0
157,0.9916359685698789,0.0052036290129206545,1
157,0.9916359685698789,0.0031561605381065644,0
157,0.9916359685698789,4.187532039139409e-06,1
158,0.5483818285193205,0.42708019747297565,1
158,0.5483818285193205,0.024094218872190716,1
158,0.5483818285193205,0.00044130101216916927,0
159,0.9932720717265953,0.004059276254698396,1
159,0.9932720717265953,0.002462075504718046,0
159,0.9932720717265953,0.00020209936804820443,0
160,0.9999992103693378,5.715002286213223e-07,0
160,0.9999992103693378,1.1253517471925912e-07,0
160,0.9999992103693378,4.944450501938644e-09,0
161,0.9984467061358271,0.0015011039286276218,0
161,0.9984467061358271,4.0003064705983115e-05,1
161,0.9984467061358271,8.925890234274012e-06,0
162,0.5620634568282231,0.4377354603136409,1
162,0.5620634568282231,0.00014684390534808623,1
162,0.5620634568282231,5.402085383888614e-05,1
163,0.9732049559940975,0.01782486931026225,1
163,0.9732049559940975,0.00655740296081327,1
163,0.9732049559940975,0.002412333736759947,1
164,0.8172394966326448,0.18235077432878757,0
164,0.8172394966326448,0.00039889065168652045,0
164,0.8172394966326448,1.0630075803356356e-05,0
165,0.9998797755277024,6.604857095977779e-05,1
165,0.9998797755277024,2.4297911374855407e-05,0
165,0.9998797755277024,1.4737428215830148e-05,1
166,0.9186071250036563,0.07540386065921087,1
166,0.9186071250036563,0.0037541380608971733,1
166,0.9186071250036563,0.0020094453013333327,1
167,0.9820137760522224,0.017986211314027313,1
167,0.9820137760522224,4.065474296757456e-08,0
167,0.9820137760522224,2.1760915796896334e-08,0
168,0.9999937270200764,6.144171336422507e-06,0
168,0.9999937270200764,2.0611418284566694e-09,0
168,0.9999937270200764,1.6052188700232813e-09,0
169,0.8175737973670583,0.18242537233967163,1
169,0.8175737973670583,3.638900380288571e-07,0
169,0.8175737973670583,1.3386766383791084e-07,1
170,0.5840207362644629,0.3542264824523426,1
170,0.5840207362644629,0.06155532539235643,1
170,0.5840207362644629,0.00019591710758169595,0
171,0.9999998063873693,1.1253517471925912e-07,0
171,0.9999998063873693,3.850741922767617e-09,0
171,0.9999998063873693,2.335593038799337e-09,0
172,0.8941775272843059,0.05716285515480221,0
172,0.8941775272843059,0.044518476357157256,1
172,0.8941775272843059,0.004140864326056853,0
173,0.3901894961461111,0.3038798851448282,1
173,0.3901894961461111,0.3038798851448282,0
173,0.3901894961461111,0.002047526072025717,1
174,0.5711969760316113,0.3464484786983145,1
174,0.5711969760316113,0.060203718345813645,0
174,0.5711969760316113,0.022147710261500836,0
175,0.9254302231160126,0.04607445847452744,1
175,0.9254302231160126,0.02794557169445746,0
175,0.9254302231160126,0.0004516980968465646,1
176,0.996002389220779,0.002468843560450607,0
176,0.996002389220779,0.0014974293134473932,0
176,0.996002389220779,3.107815391326944e-05,1
177,0.9929848248845268,0.00669067827352761,0
177,0.9929848248845268,0.0002289424207488612,0
177,0.9929848248845268,9.543739990345712e-05,0
178,0.9692181491928993,0.022793827640195323,0
178,0.9692181491928993,0.0065305394007182365,1
178,0.9692181491928993,0.0014571603023378911,1
179,0.81727914856825,0.18235962187126567,1
179,0.81727914856825,0.0002135211649042495,1
179,0.81727914856825,0.00014675080743364988,1
180,0.8448841082359162,0.08905013648745977,1
180,0.8448841082359162,0.05401163803123902,1
180,0.8448841082359162,0.012051625443789385,0
181,1.0,1.4166087866431961e-09,0
181,1.0,4.058652126475693e-10,0
181,1.0,7.991959892953932e-11,1
182,0.9556254180638624,0.017502891635033723,1
182,0.9556254180638624,0.017502891635033723,0
182,0.9556254180638624,0.009368622779781236,1
183,0.6578785312190681,0.31075979539154547,0
183,0.6578785312190681,0.02550871737707808,0
183,0.6578785312190681,0.005691764193528467,0
184,1.0,1.8189616875530459e-09,0
184,1.0,9.736200313009565e-10,0
184,1.0,5.4927883509546835e-11,0
185,0.7823715974698628,0.1745706998390334,1
185,0.7823715974698628,0.03895198821230699,0
185,0.7823715974698628,0.00410551033154986,0
186,0.7960547801511552,0.1077343087758134,1
186,0.7960547801511552,0.06534416137547866,1
186,0.7960547801511552,0.030866396250687416,0
187,0.5407266469025782,0.4211183360353029,1
187,0.5407266469025782,0.026921192933036294,1
187,0.5407266469025782,0.011222422858220298,1
188,0.904394907536105,0.09532252479283704,1
188,0.904394907536105,0.0001840156745164684,0
188,0.904394907536105,9.849649281157043e-05,0
189,0.9999354384959444,5.829088345304167e-05,1
189,0.9999354384959444,6.143813914976602e-06,1
189,0.9999354384959444,1.1252787706629163e-07,1
190,0.9883136131196514,0.010979174919979903,0
190,0.9883136131196514,0.0007018751704486399,0
190,0.9883136131196514,5.358883056253761e-06,0
191,0.9916500303824788,0.006681684307150382,1
191,0.9916500303824788,0.001490885289515715,0
191,0.9916500303824788,0.0001386739998008966,0
192,0.5500358159257294,0.42836832416027715,0
192,0.5500358159257294,0.021327203041595022,1
192,0.5500358159257294,0.0002684699295290807,1
193,0.9040046641534901,0.09528139841100526,1
193,0.9040046641534901,0.0005665639049804521,1
193,0.9040046641534901,0.00011156304763993064,1
194,0.9401124493958986,0.04680543756063807,1
194,0.9401124493958986,0.011834270735805705,0
194,0.9401124493958986,0.001247322958809085,1
195,0.9999992103693378,3.9278597995802437e-07,0
195,0.9999992103693378,2.3823673954981372e-07,0
195,0.9999992103693378,4.691164021834418e-08,0
196,0.9998576138847972,9.60979958087795e-05,0
196,0.9998576138847972,4.539347900551365e-05,0
196,0.9998576138847972,8.314105693683243e-07,0
197,0.5598815230287321,0.4360361685619873,1
197,0.5598815230287321,0.0037724524776461986,1
197,0.5598815230287321,0.0003096616087781151,1
